occupantID,0,0.05,0.07,0.08,0.2,0.3,0.4,1,2,2.1,3,3.1,3.2,3.3,3.4,4,4.1,5,6,7,8,9,10,11,12,13,14,14.1,14.2,14.3,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,project_id,city,state,season,building_id,work_group_id,work_group_nm,Space_id,View,C_O,P_I_C,build_name
974809770,0,,,,0,0,0,4,3,3,4,4,4,4,4,5,3,4,6,3,6,4,6,6,6,6,3,3,,,2,2,4,4,3,6,0,,,3,4,6,6,6,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_E71,1,O,C,AMG_B10
974809771,0,,,,0,0,0,6,6,6,5,3,3,4,3,5,2,2,6,3,5,6,6,6,6,6,6,0,,,3,1,3,5,3,5,0,,,3,4,6,6,5,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_E52,2,O,C,AMG_B10
974809772,0,,,,0,0,0,3,3,4,2,6,6,6,6,3,5,2,6,3,6,4,5,6,6,6,2,1,,,3,1,5,3,3,7,0,,,3,5,6,6,5,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_D34,1,C,C,AMG_B10
974809773,0,,,,0,0,0,1,2,2,3,4,2,1,3,2,3,1,3,1,2,2,2,1,1,6,2,2,,,5,1,2,2,2,2,0,,,2,,6,6,2,1,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_F34,2,O,C,AMG_B10
974809774,0,,,,0,0,0,1,6,6,6,4,4,4,4,1,3,1,6,1,6,2,2,6,6,6,2,1,,,6,1,4,1,2,5,0,,,3,5,6,7,1,1,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_F32,2,O,C,AMG_B10
974809775,0,,,,0,0,0,2,3,3,4,4,4,5,4,2,5,3,3,2,6,5,2,4,6,6,2,3,,,1,1,4,2,5,4,0,,,3,5,6,6,4,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_F21,1,C,P,AMG_B10
974809776,0,,,,0,0,0,6,6,6,6,4,4,4,4,6,6,3,6,3,6,6,6,6,6,6,6,0,,,5,7,6,6,6,6,0,,,4,5,7,7,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_F13,2,,,AMG_B10
974809777,0,,,,0,0,0,4,1,2,3,1,3,4,1,3,3,2,2,1,3,3,4,6,6,6,1,3,,,2,2,2,4,2,3,0,,,1,2,3,3,3,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_D13,2,O,C,AMG_B10
974809778,0,,,,0,0,0,1,1,2,2,2,4,5,4,1,3,1,4,3,2,2,3,6,6,6,1,1,,,2,4,4,2,2,2,0,,,1,2,7,7,3,2,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_F17,1,O,C,AMG_B10
974809779,0,,,,0,0,0,2,4,6,2,2,2,2,2,2,3,1,1,1,1,4,4,6,6,6,4,1,,,2,1,1,4,1,1,0,,,3,5,7,7,1,1,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_A22,2,O,C,AMG_B10
974809780,0,,,,0,0,0,2,3,4,3,7,2,1,2,1,1,1,1,1,1,1,1,4,4,6,2,3,,,1,1,4,1,2,5,0,,,1,4,6,6,4,1,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_F15,2,O,C,AMG_B10
974809781,0,,,,0,0,0,2,3,3,3,4,4,3,3,3,3,2,6,5,6,6,3,6,6,6,6,0,,,4,1,3,2,6,6,0,,,3,3,6,6,3,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_A36,2,O,C,AMG_B10
974809782,0,,,,0,0,0,3,4,3,2,3,2,1,2,1,6,1,7,1,6,4,3,6,1,6,3,2,,,4,1,6,2,4,7,0,,,3,5,5,5,3,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_B31,2,C,C,AMG_B10
974809783,0,,,,0,0,0,3,4,2,4,4,4,4,4,4,4,5,7,7,7,7,3,6,6,6,3,1,,,4,3,7,3,6,4,0,,,4,5,7,7,7,7,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_D33,1,C,C,AMG_B10
974809784,0,,,,0,0,0,4,6,7,5,2,2,2,2,6,6,4,4,5,6,6,4,6,6,6,6,,,,4,4,4,4,4,4,0,,,1,3,6,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_B67,2,O,C,AMG_B10
974809785,0,,,,0,0,0,6,4,3,2,2,1,1,1,4,6,2,6,2,6,2,6,6,6,6,3,1,,,4,4,4,6,6,6,0,,,1,5,6,6,6,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_2F_B61,,,,AMG_B27
974809786,0,,,,0,0,0,7,7,7,7,,,4,4,5,6,1,6,1,1,1,7,6,6,6,4,0,,,1,1,1,7,1,6,0,,,3,,7,7,1,1,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_G83,2,O,C,AMG_B27
974809787,0,,,,0,0,0,7,7,7,7,4,4,4,4,7,7,5,7,6,7,7,7,6,6,4,7,,,,6,7,7,7,6,7,0,,,3,,6,4,7,7,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_G72,1,C,P,AMG_B27
974809788,0,,,,0,0,0,4,6,7,3,2,3,2,2,3,7,2,7,1,7,4,6,6,6,6,6,,,,2,1,2,3,6,6,0,,,1,2,6,3,6,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_H104,2,O,C,AMG_B27
974809789,0,,,,0,0,0,6,6,6,6,4,4,4,4,7,6,4,6,3,5,6,6,2,6,2,6,0,,,6,7,5,6,4,6,0,,,2,,7,7,7,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_G102,1,C,P,AMG_B27
974809790,0,,,,0,0,0,5,5,6,3,4,4,4,2,6,6,1,7,3,4,6,4,2,6,2,6,0,,,7,6,6,3,5,5,0,,,4,,7,7,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_F103,1,C,P,AMG_B27
974809791,0,,,,0,0,0,5,6,4,6,4,4,4,4,3,2,4,6,6,6,6,5,6,6,6,4,,,,4,6,6,5,4,6,0,,,3,4,7,7,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_F106,2,C,C,AMG_B27
974809792,0,,,,0,0,0,6,6,5,3,2,2,2,2,6,6,5,6,5,6,6,6,2,6,2,6,0,,,2,6,6,6,6,6,0,,,4,4,6,5,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_E111,1,C,P,AMG_B27
974809793,0,,,,0,0,0,6,6,5,3,4,1,1,1,4,6,2,4,2,5,4,4,6,6,6,4,0,,,3,2,4,4,5,4,0,,,3,4,7,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_D103,2,O,C,AMG_B27
974809794,0,,,,0,0,0,6,2,3,3,6,6,7,7,6,6,4,6,2,6,6,6,6,6,6,1,1,,,4,3,5,6,3,4,0,,,3,5,7,6,2,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_D1010,1,O,C,AMG_B27
974809795,0,,,,0,0,0,7,7,7,7,6,4,2,4,6,6,6,6,6,6,6,6,6,6,6,6,,,,6,6,6,6,6,,0,,,4,,7,7,7,7,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_B73,1,C,P,AMG_B27
974809796,0,,,,0,0,0,3,4,4,2,1,4,6,4,4,4,1,2,1,2,2,5,6,6,6,3,3,,,1,1,2,2,1,2,0,,,3,5,7,7,4,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_1F_B36,2,O,C,AMG_B27
974809797,0,,,,0,0,0,3,4,3,3,2,3,1,2,6,1,1,1,1,3,2,4,6,1,6,4,,,,2,2,2,4,1,1,0,,,4,4,6,6,4,2,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_3F_F87,1,O,C,AMG_B27
974809798,0,,,,0,0,0,6,3,5,3,4,2,1,4,3,3,1,2,1,6,2,6,6,6,6,3,1,,,3,1,1,4,1,3,0,,,1,2,4,4,3,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_3F_D74,2,O,C,AMG_B27
974809799,0,,,,0,0,0,6,6,6,2,,,,2,6,5,1,1,1,2,6,6,6,6,6,3,1,,,2,1,1,6,2,6,0,,,3,5,6,6,2,2,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_2F_E103B,,,,AMG_B27
974809801,0,,,,0,0,0,6,6,6,6,3,4,4,4,5,5,5,5,3,5,4,6,6,6,6,4,,,,,,,,,,,,,,,,,,,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_2F_B96,1,C,P,AMG_B27
974809802,0,,,,0,0,0,6,6,4,3,2,5,5,2,4,4,3,3,2,6,6,6,6,6,6,4,,,,3,1,2,4,3,5,0,,,3,5,6,6,4,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_4F_B87,2,O,C,AMG_B27
974809803,0,,,,0,0,0,5,5,3,4,3,4,4,4,3,1,3,6,7,6,4,5,6,6,6,5,0,,,3,7,7,6,7,7,0,,,3,5,4,5,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_2F_B74,1,C,P,AMG_B27
974809804,0,,,,0,0,0,2,4,4,3,2,4,4,3,6,6,3,6,5,5,6,6,6,6,6,5,0,,,3,5,3,6,5,5,0,,,3,5,7,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B27,LendLease_B27,LendLease_B27,B27_2F_B83,1,C,P,AMG_B27
974809805,0,,,,0,0,0,3,4,4,4,3,3,3,3,2,4,1,4,1,1,4,4,6,6,6,4,,,,3,1,3,4,2,1,0,,,4,,6,6,1,1,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B10,LendL_B10,LendL_B10,B10_2F_A54,2,,,AMG_B10
974809806,0,,,,0,0,0,6,6,6,5,3,2,1,2,6,6,3,6,2,6,6,6,6,6,6,6,0,,,6,4,2,6,6,6,0,,,2,,7,7,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_H155,2,O,C,AMG_B24
974809807,0,,,,0,0,0,6,7,7,7,4,4,4,4,7,,4,6,4,6,6,6,6,6,6,6,,,,4,2,6,6,4,3,0,,,1,2,7,7,7,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_G164,2,O,C,AMG_B24
974809808,0,,,,0,0,0,6,5,5,4,2,2,2,2,4,4,2,5,3,2,2,5,2,6,2,4,0,,,2,6,2,6,3,6,0,,,4,4,6,6,4,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_G162,2,,,AMG_B24
974809809,0,,,,0,0,0,5,5,5,4,5,4,4,5,2,2,3,5,3,5,5,5,6,6,6,4,1,,,2,1,4,5,5,5,0,,,1,2,6,6,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_F163,2,O,C,AMG_B24
974809810,0,,,,0,0,0,3,2,3,5,4,5,5,4,3,3,2,6,3,6,6,3,6,6,6,3,1,,,4,2,3,3,4,6,0,,,3,5,6,6,5,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_F153,2,O,C,AMG_B24
974809811,0,,,,0,0,0,6,6,5,1,1,3,2,1,4,4,3,7,4,6,6,6,6,6,6,2,2,,,2,7,7,7,7,7,0,,,4,4,6,6,6,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_D151,,,,AMG_B24
974809812,0,,,,0,0,0,6,6,6,5,5,4,1,2,5,5,3,5,3,6,5,6,6,6,6,4,,,,4,3,6,6,4,5,0,,,3,4,7,7,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_D144,,,,AMG_B24
974809813,0,,,,0,0,0,6,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,4,6,4,6,,,,6,6,6,6,6,6,0,,,4,5,6,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_A092,1,C,P,AMG_B24
974809814,0,,,,0,0,0,6,6,7,3,4,4,2,4,6,6,6,7,4,7,4,4,6,6,6,6,,,,6,2,6,6,6,6,0,,,2,5,7,7,7,7,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_B083,,,,AMG_B24
974809815,0,,,,0,0,0,5,3,6,1,7,7,7,7,5,6,2,1,2,1,6,3,6,6,6,1,1,,,1,1,1,2,1,1,0,,,4,5,4,7,3,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_C081,,,,AMG_B24
974809816,0,,,,0,0,0,3,3,4,7,4,,,,4,4,2,7,5,4,5,5,6,6,6,5,1,,,4,1,3,4,7,5,0,,,0,,7,7,6,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_B84,,,,AMG_B24
974809817,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_F1,,,,AMG_B24
974809818,0,,,,0,0,0,5,2,4,3,3,4,3,4,2,4,6,7,7,7,6,6,6,6,6,2,1,,,4,2,3,5,6,6,0,,,4,5,7,7,2,2,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_D086,1,C,P,AMG_B24
974809819,0,,,,0,0,0,3,3,4,2,6,6,6,6,4,6,1,7,1,7,7,6,6,1,6,1,1,,,4,1,4,3,4,6,0,,,3,4,7,7,3,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_D96,2,O,C,AMG_B24
974809820,0,,,,0,0,0,3,6,4,6,4,4,3,4,5,5,5,6,3,6,6,3,6,6,6,5,1,,,5,3,4,3,6,6,0,,,4,4,6,6,6,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_D107,,,,AMG_B24
974809821,0,,,,0,0,0,6,7,7,7,4,4,4,4,6,6,2,5,3,5,6,5,6,6,6,6,,,,6,2,5,3,5,6,0,,,3,5,6,6,6,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_D95,2,O,C,AMG_B24
974809822,0,,,,0,0,0,6,6,4,6,4,4,3,4,6,6,3,5,3,7,5,5,6,6,6,6,0,,,6,1,5,3,4,6,0,,,4,4,6,6,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_D112,2,O,C,AMG_B24
974809823,0,,,,0,0,0,6,6,6,6,4,4,4,4,4,3,1,6,2,5,2,4,6,6,6,6,0,,,2,6,6,3,3,6,0,,,3,5,7,7,4,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_D116,2,O,C,AMG_B24
974809824,0,,,,0,0,0,3,2,2,6,4,4,4,4,2,4,1,5,6,2,6,3,6,6,6,6,0,,,4,1,1,3,6,3,0,,,3,4,6,6,3,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_F132,2,O,C,AMG_B24
974809825,0,,,,0,0,0,3,4,4,4,4,4,4,4,3,4,4,6,3,6,2,3,6,6,6,4,0,,,2,1,5,3,5,6,0,,,4,4,5,5,4,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_H144,2,O,C,AMG_B24
974809827,0,,,,0,0,0,5,6,6,6,4,4,4,4,4,3,4,6,6,6,4,2,6,6,6,6,,,,6,2,6,2,6,7,0,,,3,4,7,7,6,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_J137,2,O,C,AMG_B24
974809828,0,,,,0,0,0,5,5,5,3,4,4,1,3,2,1,1,3,1,2,2,3,6,6,2,4,,,,3,2,1,2,1,3,0,,,3,5,5,5,1,2,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_J165,2,O,C,AMG_B24
974809829,0,,,,0,0,0,6,6,6,6,4,4,4,4,6,6,2,3,2,6,2,6,6,6,6,6,,,,4,3,2,6,3,4,0,,,4,4,6,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_J153,2,O,C,AMG_B24
974809830,0,,,,0,0,0,6,6,6,2,4,3,1,3,6,6,2,5,5,4,7,7,5,6,6,6,,,,4,3,5,6,6,6,0,,,3,,6,6,6,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_H155,2,O,C,AMG_B24
974809831,0,,,,0,0,0,4,5,6,5,4,4,3,4,4,4,2,5,3,5,4,4,6,6,2,5,0,,,4,6,4,4,5,6,0,,,3,5,6,6,4,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_J163,1,C,P,AMG_B24
974809832,0,,,,0,0,0,6,5,4,3,4,3,2,3,4,4,6,6,5,7,5,6,6,6,6,4,,,,5,3,7,6,4,7,0,,,2,5,7,7,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_F151,2,O,C,AMG_B24
974809833,0,,,,0,0,0,4,4,3,4,3,3,3,3,3,3,3,5,3,2,4,4,4,4,6,3,3,,,3,1,3,2,3,3,0,,,1,3,4,5,2,1,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_H156,2,O,C,AMG_B24
974809834,0,,,,0,0,0,6,7,6,7,5,3,2,3,7,6,7,7,7,6,7,7,6,6,2,6,0,,,6,7,3,6,6,7,0,,,4,5,7,7,7,7,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_E162,1,C,P,AMG_B24
974809835,0,,,,0,0,0,4,5,5,5,4,3,4,3,5,5,3,6,3,6,6,4,2,1,2,4,,,,3,5,6,3,5,6,0,,,4,5,6,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_D152,1,C,P,AMG_B24
974809836,0,,,,0,0,0,6,6,6,7,4,4,4,4,4,6,2,6,3,6,4,6,6,6,6,6,0,,,4,4,4,6,6,6,0,,,3,,6,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_D135,2,O,C,AMG_B24
974809837,0,,,,0,0,0,5,4,4,4,4,4,3,3,4,4,1,6,1,4,4,4,6,4,6,3,3,,,4,2,3,4,2,4,0,,,2,5,6,6,3,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_D143,2,O,C,AMG_B24
974809838,0,,,,0,0,0,2,4,4,5,2,4,4,4,2,3,2,5,2,2,5,3,1,1,6,4,,,,3,3,5,3,2,5,0,,,3,,7,7,5,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_B123,1,O,C,AMG_B24
974809839,0,,,,0,0,0,2,2,2,1,2,1,1,1,4,5,2,5,6,6,5,3,3,3,3,4,3,,,5,2,6,2,6,6,0,,,1,2,7,7,5,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_C135,2,O,C,AMG_B24
974809840,0,,,,0,0,0,6,6,6,6,4,4,4,4,3,4,2,5,2,5,4,6,6,6,6,6,,,,4,2,5,5,2,2,0,,,3,,6,6,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_106,,,,AMG_B24
974809841,0,,,,0,0,0,7,7,7,7,6,4,2,4,7,6,6,6,6,7,6,6,4,1,4,6,0,,,5,7,6,6,6,6,0,,,3,5,7,7,7,7,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_2F_E111,1,C,P,AMG_B24
974809842,0,,,,0,0,0,3,4,6,5,,,,5,4,6,1,4,1,6,6,2,6,6,6,6,,,,6,1,7,3,1,6,0,,,3,,6,7,2,3,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_1F_F32,,,,AMG_B24
974809843,0,,,,0,0,0,6,6,7,5,4,3,2,4,3,6,6,6,6,6,6,6,4,6,4,6,,,,5,7,7,6,6,7,0,,,4,5,7,7,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_G122,,,,AMG_B24
974809844,0,,,,0,0,0,4,6,6,6,4,4,3,3,4,5,2,6,3,4,5,3,6,6,6,6,,,,5,3,6,3,3,4,0,,,3,4,6,4,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_F137,2,O,C,AMG_B24
974809845,0,,,,0,0,0,6,4,4,4,4,4,4,4,7,7,6,7,6,7,6,6,4,6,4,3,1,,,3,7,7,4,4,7,0,,,4,4,7,7,7,7,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_G123,1,C,P,AMG_B24
974809847,0,,,,0,0,0,6,4,6,3,5,6,7,7,6,6,2,1,2,4,5,5,2,6,2,2,1,,,3,6,5,6,3,1,0,,,2,4,6,6,3,2,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_J137,1,C,P,AMG_B24
974809848,0,,,,0,0,0,7,6,6,3,5,6,6,3,7,5,3,7,3,6,5,7,1,1,6,5,1,,,7,1,5,6,5,4,0,,,3,4,,,5,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_E132,2,O,C,AMG_B24
974809849,0,,,,0,0,0,6,5,4,5,7,4,1,4,3,4,2,6,3,4,3,4,6,6,6,2,1,,,5,1,4,4,3,4,0,,,4,5,7,6,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_D112,2,O,C,AMG_B24
974809850,0,,,,0,0,0,6,6,6,5,3,3,3,3,5,5,5,6,5,5,6,6,6,6,6,,0,,,6,7,7,6,5,6,0,,,3,4,6,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_E111,1,C,P,AMG_B24
974809851,0,,,,0,0,0,6,4,4,2,3,2,1,1,3,4,4,6,5,6,3,6,6,4,6,3,2,,,3,6,6,4,4,6,0,,,2,4,3,4,3,4,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_E112,1,C,P,AMG_B24
974809852,0,,,,0,0,0,6,5,6,3,6,2,1,2,6,5,6,6,4,6,4,6,4,6,6,5,1,,,2,6,6,6,6,6,0,,,3,2,6,7,5,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B24,LendLease_B24,LendLease_B24,B24_3F_E092,1,C,P,AMG_B24
974809853,0,,,,0,0,0,6,6,6,2,2,,7,6,6,6,2,6,1,6,6,6,6,6,6,6,0,,,4,6,6,6,4,6,0,,,4,5,7,7,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B17,LendLease_B17,LendLease_B17,B17_1F_A45,1,C,P,AMG_B17
974809855,0,,,,0,0,0,6,5,5,4,2,3,4,2,4,4,3,6,3,6,5,6,6,6,6,4,0,,,4,6,4,6,3,7,0,,,4,4,6,5,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B17,LendLease_B17,LendLease_B17,B17_1F_B52,1,C,P,AMG_B17
974809856,0,,,,0,0,0,4,4,6,4,7,1,1,6,5,5,2,4,2,4,6,6,4,4,3,4,2,,,5,2,2,5,3,4,0,,,3,4,6,6,5,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B17,LendLease_B17,LendLease_B17,B17_1F_C51,2,O,C,AMG_B17
974809857,0,,,,0,0,0,6,6,6,3,5,4,6,4,5,5,6,6,4,6,5,6,6,6,6,7,0,,,5,6,6,5,4,6,0,,,3,5,6,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B17,LendLease_B17,LendLease_B17,B17_1F_D53,2,O,C,AMG_B17
974809858,0,,,,0,0,0,2,4,1,4,3,3,1,3,1,6,1,1,1,1,7,1,6,6,6,4,,,,1,1,1,2,1,1,0,,,3,5,7,6,1,1,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B17,LendLease_B17,LendLease_B17,B17_1F_D45,2,O,C,AMG_B17
974809859,0,,,,0,0,0,5,5,4,5,3,4,4,4,4,3,1,4,4,4,4,4,6,6,6,4,,,,4,3,4,4,4,4,0,,,3,,6,6,5,5,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B17,LendLease_B17,LendLease_B17,B17_1F_C47,2,O,C,AMG_B17
974809860,0,,,,0,0,0,5,3,4,3,2,4,2,4,2,4,6,6,6,6,6,5,6,6,6,4,0,,,3,5,5,4,5,6,0,,,4,5,6,6,6,6,,201310_LL_AMG,"Thousand Oaks, CA91320",N/A,S,B17,LendLease_B17,LendLease_B17,B17_1F_F53,1,C,P,AMG_B17
